timestamp(ms),ATT.Roll,GPS[0].Lat,GPS[0].Lng
1480205.827,-7.79,398175936,301190633
1480305.827,-8.32,398175936,301190633
1480405.827,-8.97,398176166,301190546
1480505.827,-9.25,398176166,301190546
1480605.827,-10.12,398176395,301190451
1480705.827,-10.73,398176395,301190451
1480805.827,-10.83,398176621,301190348
1480905.827,-10.73,398176621,301190348
1481005.827,-10.4,398176621,301190348
1481105.827,-10.41,398176846,301190238
1481205.827,-10.82,398177067,301190120
1481305.827,-10.84,398177067,301190120
1481405.827,-10.16,398177287,301189995
1481505.827,-9.86,398177287,301189995
1481605.827,-10.06,398177504,301189861
1481705.827,-9.83,398177504,301189861
1481805.827,-9.34,398177716,301189721
1481905.827,-8.76,398177716,301189721
1482005.827,-7.91,398177716,301189721
1482105.827,-7.47,398177925,301189575
1482205.827,-7.08,398178132,301189422
1482305.827,-6.36,398178132,301189422
1482405.827,-4.89,398178336,301189266
1482505.827,-4.08,398178336,301189266
1482605.827,-3.52,398178538,301189107
1482705.827,-3.88,398178538,301189107
1482805.827,-3.72,398178741,301188947
1482905.827,-3.81,398178741,301188947
1483005.827,-2.86,398178741,301188947
1483105.827,-2.27,398178943,301188784
1483205.827,-1.09,398179146,301188620
1483305.827,-0.25,398179146,301188620
1483405.827,0.09,398179350,301188456
1483505.827,0.47,398179350,301188456
1483605.827,1.44,398179555,301188290
1483705.827,1.5,398179555,301188290
1483805.827,2.35,398179760,301188124
1483905.827,2.3,398179760,301188124
1484005.827,2.72,398179760,301188124
1484105.827,3.65,398179967,301187960
1484205.827,4.54,398180177,301187798
1484305.827,4.88,398180177,301187798
1484405.827,6.12,398180387,301187641
1484505.827,5.94,398180387,301187641
1484605.827,5.78,398180600,301187489
1484705.827,5.49,398180600,301187489
1484805.827,5.63,398180814,301187340
1484905.827,5.91,398180814,301187340
1485005.827,7.13,398180814,301187340
1485105.827,8.02,398181028,301187194
1485205.827,8.97,398181244,301187052
1485305.827,9.46,398181244,301187052
1485405.827,9.22,398181462,301186919
1485505.827,9.19,398181462,301186919
1485605.827,9.7,398181682,301186793
1485705.827,9.88,398181682,301186793
1485805.827,9.7,398181904,301186674
1485905.827,9.51,398181904,301186674
1486005.827,9.51,398181904,301186674
1486105.827,9.73,398182127,301186562
1486205.827,10.02,398182350,301186459
1486305.827,10.2,398182350,301186459
1486405.827,10.32,398182572,301186363
1486505.827,10.48,398182572,301186363
1486605.827,10.3,398182796,301186276
1486705.827,9.98,398182796,301186276
1486805.827,9.12,398183019,301186197
1486905.827,8.46,398183019,301186197
1487005.827,8.47,398183019,301186197
1487105.827,8.31,398183241,301186124
1487205.827,8.59,398183465,301186055
1487305.827,8.94,398183465,301186055
1487405.827,9.26,398183689,301185995
1487505.827,9.53,398183689,301185995
1487605.827,9.68,398183914,301185942
1487705.827,9.89,398183914,301185942
1487805.827,9.82,398184140,301185897
1487905.827,9.83,398184140,301185897
1488005.827,9.99,398184140,301185897
1488105.827,10.09,398184365,301185859
1488205.827,10.14,398184592,301185827
1488305.827,9.82,398184592,301185827
1488405.827,10.13,398184819,301185802
1488505.827,10.58,398184819,301185802
1488605.827,11.14,398185048,301185785
1488705.827,11.44,398185048,301185785
1488805.827,11.33,398185277,301185776
1488905.827,11.27,398185277,301185776
1489005.827,11.41,398185277,301185776
1489105.827,11.21,398185508,301185776
1489205.827,11.51,398185738,301185785
1489305.827,12.01,398185738,301185785
1489405.827,13.3,398185966,301185804
1489505.827,14.17,398185966,301185804
1489605.827,15.14,398186195,301185835
1489705.827,15.76,398186195,301185835
1489805.827,16.61,398186421,301185881
1489905.827,17.25,398186421,301185881
1490005.827,17.15,398186421,301185881
1490105.827,16.68,398186645,301185942
1490205.827,15.69,398186864,301186016
1490305.827,14.77,398186864,301186016
1490405.827,13.83,398187081,301186101
1490505.827,13.49,398187081,301186101
1490605.827,12.74,398187297,301186192
1490705.827,12.47,398187297,301186192
1490805.827,13.13,398187511,301186292
1490905.827,13.46,398187511,301186292
1491005.827,13.72,398187723,301186400
1491105.827,13.98,398187723,301186400
1491205.827,13.25,398187932,301186521
1491305.827,12.87,398187932,301186521
1491405.827,12.28,398188137,301186652
1491505.827,12.01,398188137,301186652
1491605.827,11.92,398188337,301186792
1491705.827,12.22,398188337,301186792
1491805.827,12.45,398188534,301186942
1491905.827,12.79,398188534,301186942
1492005.827,13.14,398188534,301186942
1492105.827,13.33,398188726,301187100
1492205.827,14,398188914,301187266
1492305.827,14.3,398188914,301187266
1492405.827,14.85,398189098,301187443
1492505.827,14.73,398189098,301187443
1492605.827,14.31,398189276,301187629
1492705.827,13.59,398189276,301187629
1492805.827,11.53,398189450,301187823
1492905.827,10.95,398189450,301187823
1493005.827,11.03,398189450,301187823
1493105.827,12.17,398189620,301188024
1493205.827,14.13,398189786,301188232
1493305.827,14.58,398189786,301188232
1493405.827,15.19,398189945,301188448
1493505.827,15.05,398189945,301188448
1493605.827,14.83,398190097,301188675
1493705.827,14.57,398190097,301188675
1493805.827,14.07,398190244,301188911
1493905.827,13.48,398190244,301188911
1494005.827,12.7,398190244,301188911
1494105.827,13.02,398190387,301189154
1494205.827,12.88,398190525,301189404
1494305.827,12.88,398190525,301189404
1494405.827,12.52,398190659,301189662
1494505.827,12.63,398190659,301189662
1494605.827,12.59,398190788,301189926
1494705.827,12.24,398190788,301189926
1494805.827,13.22,398190911,301190200
1494905.827,14.7,398190911,301190200
1495005.827,14.37,398190911,301190200
1495105.827,13.57,398191028,301190482
1495205.827,14.57,398191138,301190772
1495305.827,16.09,398191138,301190772
1495405.827,17.8,398191239,301191070
1495505.827,18.21,398191239,301191070
1495605.827,17.74,398191331,301191377
1495705.827,17.82,398191331,301191377
1495805.827,19.66,398191414,301191691
1495905.827,20,398191414,301191691
1496005.827,21.48,398191414,301191691
1496105.827,22.07,398191483,301192016
1496205.827,21.13,398191537,301192349
1496305.827,20.24,398191537,301192349
1496405.827,18.81,398191577,301192688
1496505.827,18.09,398191577,301192688
1496605.827,18.28,398191604,301193033
1496705.827,17.26,398191604,301193033
1496805.827,16.21,398191622,301193383
1496905.827,15.55,398191622,301193383
1497005.827,15.69,398191622,301193383
1497105.827,15.94,398191633,301193735
1497205.827,15.43,398191635,301194089
1497305.827,15.01,398191635,301194089
1497405.827,15.04,398191628,301194445
1497505.827,15.57,398191628,301194445
1497605.827,16.69,398191615,301194806
1497705.827,16.85,398191615,301194806
1497805.827,18.14,398191594,301195170
1497905.827,19.22,398191594,301195170
1498005.827,20.57,398191594,301195170
1498105.827,20.89,398191563,301195537
1498205.827,21.33,398191516,301195906
1498305.827,21.38,398191516,301195906
1498405.827,20.67,398191454,301196275
1498505.827,21.03,398191454,301196275
1498605.827,21.88,398191375,301196642
1498705.827,22.03,398191375,301196642
1498805.827,22.18,398191285,301197006
1498905.827,21.6,398191285,301197006
1499005.827,20.81,398191285,301197006
1499105.827,21.24,398191184,301197366
1499205.827,22.14,398191069,301197723
1499305.827,22.23,398191069,301197723
1499405.827,22.09,398190940,301198072
1499505.827,22.47,398190940,301198072
1499605.827,23.14,398190795,301198411
1499705.827,23.18,398190795,301198411
1499805.827,23.37,398190632,301198735
1499905.827,23.29,398190632,301198735
1500005.827,23.26,398190632,301198735
1500105.827,22.63,398190455,301199042
1500205.827,20.74,398190267,301199336
1500305.827,19.66,398190267,301199336
1500405.827,19.5,398190072,301199621
1500505.827,19.77,398190072,301199621
1500605.827,19.63,398189872,301199895
1500705.827,19.4,398189872,301199895
1500805.827,18.84,398189666,301200158
1500905.827,18.44,398189666,301200158
1501005.827,18.32,398189666,301200158
1501105.827,18.15,398189452,301200410
1501205.827,18.53,398189232,301200650
1501305.827,18.85,398189232,301200650
1501405.827,19.25,398189004,301200878
1501505.827,19.21,398189004,301200878
1501605.827,18.48,398188770,301201094
1501705.827,17.96,398188770,301201094
1501805.827,17.5,398188528,301201298
1501905.827,17.93,398188528,301201298
1502005.827,18.39,398188528,301201298
1502105.827,18.56,398188281,301201490
1502205.827,18.74,398188028,301201670
1502305.827,18.95,398188028,301201670
1502405.827,19.28,398187769,301201835
1502505.827,19.64,398187769,301201835
1502605.827,18.78,398187505,301201985
1502705.827,16.88,398187505,301201985
1502805.827,14.06,398187237,301202120
1502905.827,12.21,398187237,301202120
1503005.827,9.91,398187237,301202120
1503105.827,8.35,398186964,301202242
1503205.827,6.14,398186691,301202354
1503305.827,4.84,398186691,301202354
1503405.827,3.2,398186418,301202460
1503505.827,2.06,398186418,301202460
1503605.827,0.8,398186144,301202563
1503705.827,-0.30000000000000004,398186144,301202563
1503805.827,-1.56,398185869,301202664
1503905.827,-2.45,398185869,301202664
1504005.827,-4.01,398185869,301202664
1504105.827,-4.93,398185592,301202767
1504205.827,-6.16,398185315,301202873
1504305.827,-7.04,398185315,301202873
1504405.827,-7.76,398185039,301202984
1504505.827,-8.11,398185039,301202984
1504605.827,-8.64,398184762,301203102
1504705.827,-8.84,398184762,301203102
1504805.827,-9.71,398184486,301203226
1504905.827,-9.96,398184486,301203226
1505005.827,-9.99,398184486,301203226
1505105.827,-9.97,398184212,301203358
1505205.827,-9.84,398183938,301203496
1505305.827,-9.52,398183938,301203496
1505405.827,-9.68,398183666,301203641
1505505.827,-9.77,398183666,301203641
1505605.827,-9.42,398183394,301203792
1505705.827,-9.14,398183394,301203792
1505805.827,-9.25,398183124,301203950
1505905.827,-9.24,398183124,301203950
1506005.827,-8.41,398183124,301203950
1506105.827,-7.77,398182855,301204114
1506205.827,-6.98,398182587,301204284
1506305.827,-6.71,398182587,301204284
1506405.827,-6.24,398182319,301204459
1506505.827,-5.55,398182319,301204459
1506605.827,-4.43,398182052,301204639
1506705.827,-3.78,398182052,301204639
1506805.827,-2.38,398181786,301204822
1506905.827,-1.8,398181786,301204822
1507005.827,-0.61,398181786,301204822
1507105.827,0.17,398181520,301205005
1507205.827,1.19,398181255,301205189
1507305.827,2.01,398181255,301205189
1507405.827,3.07,398180988,301205373
1507505.827,3.89,398180988,301205373
1507605.827,5.15,398180721,301205555
1507705.827,5.88,398180721,301205555
1507805.827,7.15,398180453,301205734
1507905.827,7.99,398180453,301205734
1508005.827,9.02,398180453,301205734
1508105.827,9.81,398180184,301205908
1508205.827,10.54,398179912,301206075
1508305.827,10.76,398179912,301206075
1508405.827,10.21,398179637,301206236
1508505.827,10.05,398179637,301206236
1508605.827,9.95,398179360,301206388
1508705.827,10.32,398179360,301206388
1508805.827,10.77,398179081,301206531
1508905.827,11.02,398179081,301206531
1509005.827,12.13,398179081,301206531
1509105.827,13.18,398178799,301206665
1509205.827,13.86,398178515,301206792
1509305.827,14.2,398178515,301206792
1509405.827,14.91,398178229,301206910
1509505.827,15.35,398178229,301206910
1509605.827,16.2,398177941,301207019
1509705.827,16.64,398177941,301207019
1509805.827,17.66,398177651,301207115
1509905.827,18.54,398177651,301207115
1510005.827,20.05,398177651,301207115
1510105.827,20.29,398177359,301207196
1510205.827,19.53,398177063,301207259
1510305.827,19.17,398177063,301207259
1510405.827,18.72,398176768,301207305
1510505.827,18.21,398176768,301207305
1510605.827,17.63,398176472,301207335
1510705.827,17.5,398176472,301207335
1510805.827,17.39,398176179,301207351
1510905.827,17.26,398176179,301207351
1511005.827,17.47,398176179,301207351
1511105.827,17.67,398175885,301207353
1511205.827,17.83,398175593,301207341
1511305.827,17.57,398175593,301207341
1511405.827,17.24,398175304,301207316
1511505.827,16.84,398175304,301207316
1511605.827,16.94,398175019,301207278
1511705.827,17.41,398175019,301207278
1511805.827,17.73,398174736,301207229
1511905.827,17.4,398174736,301207229
1512005.827,17.29,398174736,301207229
1512105.827,17.55,398174456,301207167
1512205.827,18.15,398174178,301207090
1512305.827,18.2,398174178,301207090
1512405.827,17.79,398173905,301207000
1512505.827,17.86,398173905,301207000
1512605.827,18.5,398173637,301206897
1512705.827,18.54,398173637,301206897
1512805.827,18.53,398173375,301206779
1512905.827,18.27,398173375,301206779
1513005.827,17.47,398173375,301206779
1513105.827,16.91,398173116,301206649
1513205.827,17.19,398172864,301206506
1513305.827,17.31,398172864,301206506
1513405.827,17.05,398172617,301206353
1513505.827,17.16,398172617,301206353
1513605.827,17.27,398172376,301206187
1513705.827,17.3,398172376,301206187
1513805.827,17.49,398172141,301206010
1513905.827,17.45,398172141,301206010
1514005.827,17.1,398172141,301206010
1514105.827,16.52,398171913,301205821
1514205.827,16,398171691,301205620
1514305.827,15.8,398171691,301205620
1514405.827,15.28,398171477,301205410
1514505.827,15.42,398171477,301205410
1514605.827,16.33,398171267,301205192
1514705.827,16.5,398171267,301205192
1514805.827,17.21,398171065,301204965
1514905.827,17.61,398171065,301204965
1515005.827,19.26,398171065,301204965
1515105.827,19.61,398170871,301204728
1515205.827,19.4,398170685,301204481
1515305.827,19.13,398170685,301204481
1515405.827,18.67,398170509,301204227
1515505.827,18.17,398170509,301204227
1515605.827,17.56,398170342,301203964
1515705.827,17.44,398170342,301203964
1515805.827,16.73,398170185,301203693
1515905.827,16.77,398170185,301203693
1516005.827,17.34,398170185,301203693
1516105.827,17.84,398170039,301203414
1516205.827,17.68,398169904,301203129
1516305.827,17.48,398169904,301203129
1516405.827,16.71,398169779,301202840
1516505.827,16.3,398169779,301202840
1516605.827,15.6,398169665,301202547
1516705.827,15.28,398169665,301202547
1516805.827,15.14,398169560,301202250
1516905.827,14.94,398169560,301202250
1517005.827,14.87,398169465,301201950
1517105.827,14.76,398169465,301201950
1517205.827,14.63,398169379,301201649
1517305.827,14.59,398169379,301201649
1517405.827,14.18,398169302,301201345
1517505.827,14.06,398169302,301201345
1517605.827,13.9,398169234,301201040
1517705.827,13.22,398169234,301201040
1517805.827,12.71,398169174,301200733
1517905.827,13.31,398169174,301200733
1518005.827,13.67,398169174,301200733
1518105.827,13.76,398169123,301200426
1518205.827,13.74,398169078,301200118
1518305.827,13.49,398169078,301200118
1518405.827,13.38,398169042,301199809
1518505.827,13.83,398169042,301199809
1518605.827,14.6,398169014,301199500
1518705.827,14.86,398169014,301199500
1518805.827,15.53,398168996,301199190
1518905.827,16.05,398168996,301199190
1519005.827,16.28,398168996,301199190
1519105.827,15.55,398168990,301198882
1519205.827,14.9,398168995,301198576
1519305.827,14.23,398168995,301198576
1519405.827,13.73,398169010,301198274
1519505.827,13.37,398169010,301198274
1519605.827,12.83,398169033,301197974
1519705.827,12.41,398169033,301197974
1519805.827,12.44,398169062,301197676
1519905.827,12.32,398169062,301197676
1520005.827,12.27,398169062,301197676
1520105.827,11.65,398169097,301197380
1520205.827,10.82,398169141,301197085
1520305.827,10.93,398169141,301197085
1520405.827,11.44,398169192,301196791
1520505.827,11.76,398169192,301196791
1520605.827,12.13,398169250,301196502
1520705.827,12.16,398169250,301196502
1520805.827,12.25,398169315,301196215
1520905.827,12.32,398169315,301196215
1521005.827,12.69,398169315,301196215
1521105.827,12.42,398169388,301195931
1521205.827,11.24,398169468,301195650
1521305.827,12.98,398169468,301195650
1521405.827,19.17,398169556,301195374
1521505.827,22.3,398169556,301195374
1521605.827,24.95,398169655,301195106
1521705.827,25.76,398169655,301195106
1521805.827,26.25,398169769,301194847
1521905.827,26.28,398169769,301194847
1522005.827,25.79,398169769,301194847
1522105.827,25.32,398169898,301194601
1522205.827,23.59,398170041,301194368
1522305.827,22.59,398170041,301194368
1522405.827,21.86,398170193,301194145
1522505.827,21.3,398170193,301194145
1522605.827,20.28,398170193,301194145
1522705.827,19.52,398170353,301193935
1522805.827,18.57,398170523,301193738
1522905.827,18.04,398170523,301193738
1523005.827,16.77,398170523,301193738
1523105.827,15.85,398170701,301193555
1523205.827,14.1,398170884,301193386
1523305.827,12.72,398170884,301193386
1523405.827,11.8,398171072,301193225
1523505.827,10.98,398171072,301193225
1523605.827,9.43,398171264,301193071
1523705.827,8.77,398171264,301193071
1523805.827,8.66,398171457,301192922
1523905.827,8.69,398171457,301192922
1524005.827,8.86,398171457,301192922
1524105.827,9.27,398171655,301192778
1524205.827,9.78,398171857,301192641
1524305.827,9.91,398171857,301192641
1524405.827,9.26,398172063,301192512
1524505.827,8.32,398172063,301192512
1524605.827,6.9,398172271,301192390
1524705.827,6.85,398172271,301192390
1524805.827,6.64,398172482,301192272
1524905.827,6.63,398172482,301192272
1525005.827,5.97,398172482,301192272
1525105.827,5.58,398172694,301192158
1525205.827,4.89,398172909,301192048
1525305.827,4.2,398172909,301192048
1525405.827,4.03,398173127,301191942
1525505.827,3.72,398173127,301191942
1525605.827,3.59,398173347,301191840
1525705.827,3.73,398173347,301191840
1525805.827,3.88,398173569,301191741
1525905.827,3.59,398173569,301191741
1526005.827,3.09,398173569,301191741
1526105.827,3.17,398173795,301191643
1526205.827,3.5,398174021,301191547
1526305.827,3.49,398174021,301191547
1526405.827,2.84,398174247,301191452
1526505.827,3.06,398174247,301191452
1526605.827,3.28,398174473,301191361
1526705.827,3.49,398174473,301191361
1526805.827,3.99,398174699,301191273
1526905.827,4.44,398174699,301191273
1527005.827,5.25,398174699,301191273
1527105.827,5.98,398174925,301191189
1527205.827,6.86,398175153,301191111
1527305.827,7.36,398175153,301191111
1527405.827,7.5,398175383,301191037
1527505.827,7.89,398175383,301191037
1527605.827,8.31,398175615,301190967
1527705.827,8.33,398175615,301190967
1527805.827,9.39,398175849,301190905
1527905.827,9.42,398175849,301190905
1528005.827,8.9,398175849,301190905
1528105.827,8.57,398176086,301190849
1528205.827,8.04,398176326,301190799
1528305.827,8.57,398176326,301190799
1528405.827,10.14,398176568,301190756
1528505.827,11.37,398176568,301190756
1528605.827,12.79,398176812,301190721
1528705.827,12.85,398176812,301190721
1528805.827,12.68,398177058,301190698
1528905.827,12.83,398177058,301190698
1529005.827,12.35,398177058,301190698
1529105.827,11.9,398177303,301190686
1529205.827,11.95,398177549,301190685
1529305.827,12.22,398177549,301190685
1529405.827,12.01,398177797,301190692
1529505.827,12.08,398177797,301190692
1529605.827,11.75,398178044,301190709
1529705.827,11.74,398178044,301190709
1529805.827,12,398178290,301190736
1529905.827,12.54,398178290,301190736
1530005.827,12.59,398178290,301190736
1530105.827,12.2,398178535,301190772
1530205.827,11.63,398178780,301190817
1530305.827,11.72,398178780,301190817
1530405.827,11.6,398179023,301190871
1530505.827,11.62,398179023,301190871
1530605.827,11.56,398179266,301190934
1530705.827,11.44,398179266,301190934
1530805.827,11.89,398179508,301191009
1530905.827,12.09,398179508,301191009
1531005.827,12.18,398179508,301191009
1531105.827,12.14,398179747,301191094
1531205.827,12.17,398179982,301191188
1531305.827,12.18,398179982,301191188
1531405.827,12.03,398180214,301191291
1531505.827,11.84,398180214,301191291
1531605.827,11.65,398180443,301191403
1531705.827,11.51,398180443,301191403
1531805.827,11.56,398180671,301191524
1531905.827,11.79,398180671,301191524
1532005.827,11.96,398180671,301191524
1532105.827,11.72,398180895,301191651
1532205.827,11.28,398181116,301191786
1532305.827,11.41,398181116,301191786
1532405.827,12.01,398181116,301191786
1532505.827,12.57,398181334,301191928
1532605.827,12.87,398181549,301192080
1532705.827,13.06,398181549,301192080
1532805.827,13.26,398181761,301192240
1532905.827,13.86,398181761,301192240
1533005.827,15.56,398181761,301192240
1533105.827,16.17,398181968,301192411
1533205.827,16.42,398182168,301192594
1533305.827,16.68,398182168,301192594
1533405.827,16.82,398182360,301192790
1533505.827,16.64,398182360,301192790
1533605.827,16.5,398182544,301192997
1533705.827,15.74,398182544,301192997
1533805.827,14.46,398182721,301193213
1533905.827,14.05,398182721,301193213
1534005.827,14.51,398182721,301193213
1534105.827,14.88,398182891,301193439
1534205.827,15.13,398183054,301193673
1534305.827,14.86,398183054,301193673
1534405.827,14.48,398183212,301193915
1534505.827,13.93,398183212,301193915
1534605.827,13.06,398183363,301194167
1534705.827,12.83,398183363,301194167
1534805.827,13.07,398183509,301194427
1534905.827,13.29,398183509,301194427
1535005.827,13.55,398183509,301194427
1535105.827,13.89,398183650,301194696
1535205.827,14.28,398183786,301194976
1535305.827,14.44,398183786,301194976
1535405.827,14.78,398183917,301195265
1535505.827,15.09,398183917,301195265
1535605.827,15.58,398184041,301195564
1535705.827,15.92,398184041,301195564
1535805.827,16.08,398184158,301195874
1535905.827,16.12,398184158,301195874
1536005.827,16.33,398184158,301195874
1536105.827,16.25,398184265,301196192
1536205.827,16.47,398184364,301196520
1536305.827,16.87,398184364,301196520
1536405.827,17.96,398184454,301196857
1536505.827,18.57,398184454,301196857
1536605.827,18.87,398184535,301197201
1536705.827,19.3,398184535,301197201
1536805.827,20.08,398184605,301197552
1536905.827,20.72,398184605,301197552
1537005.827,21.43,398184605,301197552
1537105.827,22.03,398184662,301197910
1537205.827,22.1,398184707,301198273
1537305.827,21.79,398184707,301198273
1537405.827,21.48,398184740,301198641
1537505.827,21.37,398184740,301198641
1537605.827,21.15,398184761,301199015
1537705.827,20.95,398184761,301199015
1537805.827,20.49,398184770,301199392
1537905.827,19.89,398184770,301199392
1538005.827,20.09,398184770,301199392
1538105.827,19.9,398184762,301199771
1538205.827,19.06,398184741,301200150
1538305.827,19.18,398184741,301200150
1538405.827,19.29,398184709,301200530
1538505.827,19.33,398184709,301200530
1538605.827,19.52,398184665,301200908
1538705.827,19.99,398184665,301200908
1538805.827,20.41,398184609,301201285
1538905.827,20.37,398184609,301201285
1539005.827,21.13,398184609,301201285
1539105.827,21.72,398184543,301201661
1539205.827,22.14,398184463,301202034
1539305.827,22.41,398184463,301202034
1539405.827,22.31,398184368,301202402
1539505.827,22.04,398184368,301202402
1539605.827,21.57,398184258,301202762
1539705.827,21.47,398184258,301202762
1539805.827,21.19,398184134,301203115
1539905.827,21.14,398184134,301203115
1540005.827,20.78,398184134,301203115
1540105.827,20.68,398183999,301203459
1540205.827,20.3,398183854,301203795
1540305.827,20.4,398183854,301203795
1540405.827,20.93,398183699,301204121
1540505.827,21.41,398183699,301204121
1540605.827,22.35,398183532,301204435
1540705.827,22.67,398183532,301204435
1540805.827,22.48,398183354,301204738
1540905.827,22.15,398183354,301204738
1541005.827,21.84,398183354,301204738
1541105.827,21.46,398183165,301205030
1541205.827,21.27,398182965,301205311
1541305.827,21,398182965,301205311
1541405.827,19.92,398182757,301205580
1541505.827,19.32,398182757,301205580
1541605.827,19.42,398182539,301205837
1541705.827,19.27,398182539,301205837
1541805.827,19.49,398182313,301206083
1541905.827,19.42,398182313,301206083
1542005.827,19.4,398182313,301206083
1542105.827,19.84,398182081,301206317
1542205.827,20.65,398181841,301206538
1542305.827,20.81,398181841,301206538
1542405.827,20.45,398181593,301206746
1542505.827,20.48,398181593,301206746
1542605.827,20.44,398181335,301206940
1542705.827,20.34,398181335,301206940
1542805.827,20.68,398181070,301207121
1542905.827,20.99,398181070,301207121
1543005.827,21.59,398181070,301207121
1543105.827,21.91,398180799,301207289
1543205.827,22.19,398180522,301207442
1543305.827,22.06,398180522,301207442
1543405.827,21.66,398180239,301207579
1543505.827,21.7,398180239,301207579
1543605.827,21.89,398179951,301207698
1543705.827,22.17,398179951,301207698
1543805.827,22.51,398179659,301207798
1543905.827,22.7,398179659,301207798
1544005.827,22.8,398179659,301207798
1544105.827,23,398179364,301207879
1544205.827,23.7,398179067,301207941
1544305.827,23.82,398179067,301207941
1544405.827,23.71,398178768,301207984
1544505.827,23.07,398178768,301207984
1544605.827,21.81,398178468,301208009
1544705.827,21.38,398178468,301208009
1544805.827,21.32,398178167,301208019
1544905.827,20.92,398178167,301208019
1545005.827,21.54,398178167,301208019
1545105.827,21.94,398177865,301208012
1545205.827,22.32,398177561,301207987
1545305.827,22.32,398177561,301207987
1545405.827,22.54,398177259,301207944
1545505.827,22.97,398177259,301207944
1545605.827,23.29,398176958,301207881
1545705.827,23.19,398176958,301207881
1545805.827,22.03,398176660,301207799
1545905.827,21.81,398176660,301207799
1546005.827,21.97,398176660,301207799
1546105.827,21.93,398176366,301207702
1546205.827,22.25,398176075,301207589
1546305.827,22.33,398176075,301207589
1546405.827,22.29,398175787,301207461
1546505.827,22.25,398175787,301207461
1546605.827,21.55,398175504,301207319
1546705.827,21.08,398175504,301207319
1546805.827,21.07,398175227,301207161
1546905.827,21.42,398175227,301207161
1547005.827,21.25,398175227,301207161
1547105.827,21.69,398174956,301206988
1547205.827,23.03,398174691,301206800
1547305.827,23.67,398174691,301206800
1547405.827,23.91,398174434,301206597
1547505.827,23.79,398174434,301206597
1547605.827,23.76,398174188,301206375
1547705.827,23.61,398174188,301206375
1547805.827,23.32,398173954,301206138
1547905.827,23.18,398173954,301206138
1548005.827,22.71,398173954,301206138
1548105.827,22.03,398173732,301205887
1548205.827,21.61,398173521,301205623
1548305.827,21.36,398173521,301205623
1548405.827,21.11,398173321,301205350
1548505.827,20.72,398173321,301205350
1548605.827,19.64,398173134,301205067
1548705.827,19.32,398173134,301205067
1548805.827,19.56,398172959,301204777
1548905.827,19.5,398172959,301204777
1549005.827,18.75,398172959,301204777
1549105.827,18.07,398172794,301204479
1549205.827,17.95,398172636,301204176
1549305.827,18.14,398172636,301204176
1549405.827,18.86,398172487,301203868
1549505.827,19.49,398172487,301203868
1549605.827,19.62,398172349,301203555
1549705.827,19.69,398172349,301203555
1549805.827,19.33,398172220,301203237
1549905.827,18.73,398172220,301203237
1550005.827,18.21,398172220,301203237
1550105.827,17.77,398172105,301202914
1550205.827,17.46,398172001,301202586
1550305.827,17.27,398172001,301202586
1550405.827,17.12,398171910,301202256
1550505.827,17.52,398171910,301202256
1550605.827,17.44,398171831,301201924
1550705.827,17.24,398171831,301201924
1550805.827,16.65,398171761,301201592
1550905.827,16.41,398171761,301201592
1551005.827,16.18,398171761,301201592
1551105.827,16.17,398171703,301201261
1551205.827,16.28,398171654,301200929
1551305.827,16.48,398171654,301200929
1551405.827,16.45,398171615,301200597
1551505.827,15.69,398171615,301200597
1551605.827,14.63,398171586,301200266
1551705.827,14.69,398171586,301200266
1551805.827,14.91,398171565,301199937
1551905.827,15.12,398171565,301199937
1552005.827,15.81,398171565,301199937
1552105.827,15.62,398171554,301199610
1552205.827,16.21,398171552,301199283
1552305.827,16.64,398171552,301199283
1552405.827,16.89,398171560,301198959
1552505.827,16.51,398171560,301198959
1552605.827,15.91,398171579,301198637
1552705.827,15.59,398171579,301198637
1552805.827,14.84,398171606,301198318
1552905.827,14.49,398171606,301198318
1553005.827,14.67,398171606,301198318
1553105.827,13.9,398171643,301198002
1553205.827,12.19,398171686,301197687
1553305.827,11.33,398171686,301197687
1553405.827,11.61,398171737,301197372
1553505.827,12.39,398171737,301197372
1553605.827,13.28,398171795,301197057
1553705.827,13.82,398171795,301197057
1553805.827,14.76,398171862,301196740
1553905.827,14.96,398171862,301196740
1554005.827,14.82,398171862,301196740
1554105.827,15.25,398171936,301196423
1554205.827,16.09,398172020,301196104
1554305.827,16.44,398172020,301196104
1554405.827,16.56,398172020,301196104
1554505.827,17.27,398172115,301195785
1554605.827,18.26,398172223,301195467
1554705.827,17.93,398172223,301195467
1554805.827,18.04,398172342,301195152
1554905.827,18.23,398172342,301195152
1555005.827,18.27,398172342,301195152
1555105.827,18.16,398172470,301194842
1555205.827,18.22,398172607,301194536
1555305.827,18.49,398172607,301194536
1555405.827,19.37,398172753,301194235
1555505.827,19.45,398172753,301194235
1555605.827,19.29,398172910,301193938
1555705.827,18.86,398172910,301193938
1555805.827,18.45,398173079,301193649
1555905.827,18.25,398173079,301193649
1556005.827,19.03,398173079,301193649
1556105.827,20.21,398173259,301193367
1556205.827,21.33,398173449,301193096
1556305.827,21.26,398173449,301193096
1556405.827,20.92,398173650,301192835
1556505.827,20.84,398173650,301192835
1556605.827,20.79,398173862,301192585
1556705.827,20.5,398173862,301192585
1556805.827,20.49,398174085,301192349
1556905.827,21.04,398174085,301192349
1557005.827,21.57,398174085,301192349
1557105.827,21.88,398174317,301192127
1557205.827,22.25,398174555,301191918
1557305.827,22.05,398174555,301191918
