timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll,AHR2.Yaw,GPS[0].Spd
472827.692,369373218,355633640,-0.31,183.58,0.0655209943652153
472927.692,369373218,355633640,-0.39,183.56,0.0655209943652153
473027.692,369373217,355633637,-0.35,183.71,0.05688585340976715
473127.692,369373217,355633637,-0.2,183.82,0.05688585340976715
473227.692,369373217,355633638,-0.010000000000000002,183.89,0.0764852985739708
473327.692,369373217,355633638,-0.05,183.89,0.0764852985739708
473427.692,369373218,355633639,-0.24,183.83,0.05728001520037651
473527.692,369373218,355633639,-0.32,183.8,0.05728001520037651
473627.692,369373218,355633639,-0.33,183.8,0.08500000834465027
473727.692,369373218,355633639,-0.3,183.81,0.08500000834465027
473827.692,369373214,355633638,-0.25,183.83,0.044181447476148605
473927.692,369373214,355633638,-0.26,183.83,0.044181447476148605
474027.692,369373214,355633639,-0.3,183.83,0.04400000348687172
474127.692,369373214,355633639,-0.31,183.81,0.04400000348687172
474227.692,369373214,355633638,-0.34,183.69,0.09674709290266037
474327.692,369373214,355633638,-0.38,183.7,0.09674709290266037
474427.692,369373212,355633638,-0.37,183.78,0.02941088378429413
474527.692,369373212,355633638,-0.32,183.76,0.02941088378429413
474627.692,369373215,355633639,-0.26,183.76,0.05124451220035553
474727.692,369373215,355633639,-0.26,183.81,0.05124451220035553
474827.692,369373216,355633637,-0.31,183.8,0.02247220650315285
474927.692,369373216,355633637,-0.34,183.76,0.02247220650315285
475027.692,369373217,355633639,-0.36,183.77,0.09141115844249725
475127.692,369373217,355633639,-0.34,183.82,0.09141115844249725
475227.692,369373215,355633639,-0.29,183.86,0.0551452673971653
475327.692,369373215,355633639,-0.27,183.86,0.0551452673971653
475427.692,369373216,355633639,-0.29,183.9,0.08127115666866302
475527.692,369373216,355633639,-0.3,183.91,0.08127115666866302
475627.692,369373215,355633639,-0.29,183.9,0.042059481143951416
475727.692,369373215,355633639,-0.27,183.91,0.042059481143951416
475827.692,369373218,355633638,-0.26,183.9,0.10923828184604645
475927.692,369373218,355633638,-0.27,183.86,0.10923828184604645
476027.692,369373220,355633638,-0.31,183.85,0.04501111060380936
476127.692,369373220,355633638,-0.33,183.85,0.04501111060380936
476227.692,369373220,355633639,-0.32,183.83,0.11046267300844193
476327.692,369373220,355633639,-0.3,183.8,0.11046267300844193
476427.692,369373223,355633641,-0.3,183.81,0.21077239513397217
476527.692,369373223,355633641,-0.31,183.84,0.21077239513397217
476627.692,369373222,355633640,-0.3,183.85,0.06640782952308655
476727.692,369373222,355633640,-0.28,183.82,0.06640782952308655
476827.692,369373219,355633640,-0.3,183.84,0.11697008460760117
476927.692,369373219,355633640,-0.31,183.87,0.11697008460760117
477027.692,369373217,355633639,-0.29,183.9,0.12264175713062286
477127.692,369373217,355633639,-0.27,183.89,0.12264175713062286
477227.692,369373215,355633637,-0.27,183.87,0.15868522226810455
477327.692,369373215,355633637,-0.31,183.87,0.15868522226810455
477427.692,369373215,355633640,-0.35,183.88,0.18027757108211517
477527.692,369373215,355633640,-0.35,183.85,0.18027757108211517
477627.692,369373216,355633640,-0.33,183.81,0.03224903345108032
477727.692,369373216,355633640,-0.33,183.84,0.03224903345108032
477827.692,369373217,355633640,-0.35,183.89,0.03047950379550457
477927.692,369373217,355633640,-0.33,183.91,0.03047950379550457
478027.692,369373216,355633639,-0.3,183.86,0.07443118095397949
478127.692,369373216,355633639,-0.35,183.81,0.07443118095397949
478227.692,369373217,355633639,-0.49,183.77,0.0860523134469986
478327.692,369373217,355633639,-0.53,183.76,0.0860523134469986
478427.692,369373216,355633639,-0.46,183.75,0.08256512880325317
478527.692,369373216,355633639,-0.4,183.78,0.08256512880325317
478627.692,0,0,0,0,0
478727.692,0,0,0,0,0
478827.692,0,0,0,0,0
478927.692,0,0,0,0,0
479027.692,0,0,0,0,0
479127.692,0,0,0,0,0
479227.692,0,0,0,0,0
479327.692,0,0,0,0,0
479427.692,0,0,0,0,0
479527.692,0,0,0,0,0
479627.692,0,0,0,0,0
479727.692,0,0,0,0,0
479827.692,0,0,0,0,0
479927.692,0,0,0,0,0
480027.692,0,0,0,0,0
480127.692,0,0,0,0,0
480227.692,0,0,0,0,0
480327.692,0,0,0,0,0
480427.692,0,0,0,0,0
480527.692,0,0,0,0,0
480627.692,0,0,0,0,0
480727.692,0,0,0,0,0
480827.692,0,0,0,0,0
480927.692,0,0,0,0,0
481027.692,0,0,0,0,0
481127.692,0,0,0,0,0
481227.692,0,0,0,0,0
481327.692,0,0,0,0,0
481427.692,0,0,0,0,0
481527.692,0,0,0,0,0
481627.692,0,0,0,0,0
481727.692,0,0,0,0,0
481827.692,0,0,0,0,0
481927.692,0,0,0,0,0
482027.692,0,0,0,0,0
482127.692,0,0,0,0,0
482227.692,0,0,0,0,0
482327.692,0,0,0,0,0
482427.692,0,0,0,0,0
482527.692,0,0,0,0,0
482627.692,0,0,0,0,0
482727.692,0,0,0,0,0
482827.692,0,0,0,0,0
482927.692,0,0,0,0,0
483027.692,0,0,0,0,0
483127.692,0,0,0,0,0
483227.692,0,0,0,0,0
483327.692,0,0,0,0,0
483427.692,0,0,0,0,0
483527.692,0,0,0,0,0
483627.692,0,0,0,0,0
483727.692,0,0,0,0,0
483827.692,0,0,0,0,0
483927.692,0,0,0,0,0
484027.692,0,0,0,0,0
484127.692,0,0,0,0,0
484227.692,0,0,0,0,0
484327.692,0,0,0,0,0
484427.692,0,0,0,0,0
484527.692,0,0,0,0,0
484627.692,0,0,0,0,0
484727.692,0,0,0,0,0
484827.692,0,0,0,0,0
484927.692,0,0,0,0,0
485027.692,0,0,0,0,0
